split,id,sentence,tagged_sentence,ner_labels,has_entity
train,4669,"Kwa hivyo linakuwa ni suala la kujiuliza kwamba kwa kweli je , hali ilikuwa mbaya hivyo tusingefungua shule lakini tunaweza kuwaruhusu watoto kufanya haya mambo mengine ? """"""""","Kwa hivyo linakuwa ni suala la kujiuliza kwamba kwa kweli je , hali ilikuwa mbaya hivyo tusingefungua shule lakini tunaweza kuwaruhusu watoto kufanya haya mambo mengine ? """"""""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False
train,4670,Washikadau wengine wa sekta ya elimu wanaeleza kuwa pangekuwa na mfumo wa malipo ya mishahara hasa kwa walimu ambao wanalazimika kusubiri zaidi kupata malipo hayo .,Washikadau wengine wa sekta ya elimu wanaeleza kuwa pangekuwa na mfumo wa malipo ya mishahara hasa kwa walimu ambao wanalazimika kusubiri zaidi kupata malipo hayo .,O O O O O O O O O O O O O O O O O O O O O O O O O O,False
train,4671,"Erick Kabiduka , ni mwalimu jijini Nairobi .","Erick/B-PER Kabiduka/I-PER , ni mwalimu jijini Nairobi/B-LOC .",B-PER I-PER O O O O B-LOC O,True
train,4672,""""""""" Wanaoumia sana ni walimu na wale waliowekeza katika shule za kibinafsi na pia kuna walimu ambao wanafunza shule za serikali lakini wameandikwa chini ya halmashauri .",""""""""" Wanaoumia sana ni walimu na wale waliowekeza katika shule za kibinafsi na pia kuna walimu ambao wanafunza shule za serikali lakini wameandikwa chini ya halmashauri .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,False
train,4673,Katika hali hii kuna walimu ambao mwisho walilipwa mshahara mwezi Machi .,Katika hali hii kuna walimu ambao mwisho walilipwa mshahara mwezi Machi/B-DATE .,O O O O O O O O O O B-DATE O,True
train,4674,"Maisha ni magumu . """"""""","Maisha ni magumu . """"""""",O O O O O,False
train,4675,"Kenya iliamuru shule zote vikiwemo vyuo vikuu na taasisi nyingine za mafunzo ya anuai kufungwa Machi 17 , 2020 wiki tatu kabla ya kukamilika kwa muhula wa kwanza hasa katika shule za upili na msingi .","Kenya/B-LOC iliamuru shule zote vikiwemo vyuo vikuu na taasisi nyingine za mafunzo ya anuai kufungwa Machi/B-DATE 17/I-DATE ,/I-DATE 2020/I-DATE wiki tatu kabla ya kukamilika kwa muhula wa kwanza hasa katika shule za upili na msingi .",B-LOC O O O O O O O O O O O O O O B-DATE I-DATE I-DATE I-DATE O O O O O O O O O O O O O O O O O,True
train,4676,"Jumatatu wiki hii , rais Uhuru Kenyatta ametangaza kuwa usafiri wa ndege wa ndani kwa ndani utarejelewa Julai 15 huku usafiri wa kimataifa ukitarajiwa kuanza Agosti 1 , mwaka huu .","Jumatatu/B-DATE wiki/I-DATE hii/I-DATE , rais Uhuru/B-PER Kenyatta/I-PER ametangaza kuwa usafiri wa ndege wa ndani kwa ndani utarejelewa Julai/B-DATE 15/I-DATE huku usafiri wa kimataifa ukitarajiwa kuanza Agosti/B-DATE 1/I-DATE ,/I-DATE mwaka/I-DATE huu/I-DATE .",B-DATE I-DATE I-DATE O O B-PER I-PER O O O O O O O O O O B-DATE I-DATE O O O O O O B-DATE I-DATE I-DATE I-DATE I-DATE O,True
train,4677,Vikwazo vingine vya usafiri kutoka jimbo moja hadi jingine vimeondolewa nchini humo .,Vikwazo vingine vya usafiri kutoka jimbo moja hadi jingine vimeondolewa nchini humo .,O O O O O O O O O O O O O,False
train,4678,"- Imetayarishwa na Mwandishi wetu wa Nairobi , Kennedy Wandera .","- Imetayarishwa na Mwandishi wetu wa Nairobi/B-LOC , Kennedy/B-PER Wandera/I-PER .",O O O O O O B-LOC O B-PER I-PER O,True
train,4679,"WFP inasema watu milioni 1.14 huko Madagascar hawana chakula cha kutosha pamoja na watu 14 , 000 wapo katika hali mbaya .","WFP/B-ORG inasema watu milioni 1.14 huko Madagascar/B-LOC hawana chakula cha kutosha pamoja na watu 14 , 000 wapo katika hali mbaya .",B-ORG O O O O O B-LOC O O O O O O O O O O O O O O O,True
train,4680,Umoja wa Mataifa utazindua ombi la dola milioni 155 kwa Madagascar katika siku zijazo .,Umoja/B-ORG wa/I-ORG Mataifa/I-ORG utazindua ombi la dola milioni 155 kwa Madagascar/B-LOC katika siku/B-DATE zijazo/I-DATE .,B-ORG I-ORG I-ORG O O O O O O O B-LOC O B-DATE I-DATE O,True
train,4681,"Program ya chakula Duniani katika Umoja wa Mataifa inasema kusini mwa Madagasca ipo kwenye lindi la ukame unaojirudia , ambao unawasukuma watu laki nne kuelekea kwenye njaa .","Program ya chakula Duniani katika Umoja/B-ORG wa/I-ORG Mataifa/I-ORG inasema kusini mwa Madagasca/B-LOC ipo kwenye lindi la ukame unaojirudia , ambao unawasukuma watu laki nne kuelekea kwenye njaa .",O O O O O B-ORG I-ORG I-ORG O O O B-LOC O O O O O O O O O O O O O O O O,True
train,4682,Tatizo hili tayari limesababisha vifo kutokana na njaa kali .,Tatizo hili tayari limesababisha vifo kutokana na njaa kali .,O O O O O O O O O O,False
train,4683,Maafisa wawili wa WFP walifanya mkutano na waandishi wa habari siku ya Ijumaa baada ya kutembelea Madagascar .,Maafisa wawili wa WFP/B-ORG walifanya mkutano na waandishi wa habari siku ya Ijumaa/B-DATE baada ya kutembelea Madagascar/B-LOC .,O O O B-ORG O O O O O O O O B-DATE O O O B-LOC O,True
train,4684,"Walisema mamia ya watu wazima na watoto walipotea na mamia ya watoto walionekana kudhoofika wakiwa ni ngozi na mifupa kutokana na njaa , na wanapata msaada wa lishe .","Walisema mamia ya watu wazima na watoto walipotea na mamia ya watoto walionekana kudhoofika wakiwa ni ngozi na mifupa kutokana na njaa , na wanapata msaada wa lishe .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False
train,4685,"WFP inasema watu milioni 1.14 huko Madagascar hawana chakula cha kutosha pamoja na watu 14 , 000 wapo katika hali mbaya .","WFP/B-ORG inasema watu milioni 1.14 huko Madagascar/B-LOC hawana chakula cha kutosha pamoja na watu 14 , 000 wapo katika hali mbaya .",B-ORG O O O O O B-LOC O O O O O O O O O O O O O O O,True
train,4686,"Kisiwa hicho kikubwa kilichopo mashariki mwa Afrika , kina watu milioni 26 .","Kisiwa hicho kikubwa kilichopo mashariki mwa Afrika/B-LOC , kina watu milioni 26 .",O O O O O O B-LOC O O O O O O,True
train,4687,Umoja wa Mataifa utazindua ombi la dola milioni 155 kwa Madagascar katika siku zijazo .,Umoja/B-ORG wa/I-ORG Mataifa/I-ORG utazindua ombi la dola milioni 155 kwa Madagascar/B-LOC katika siku/B-DATE zijazo/I-DATE .,B-ORG I-ORG I-ORG O O O O O O O B-LOC O B-DATE I-DATE O,True
train,4688,Waziri wa Maji wa Ethiopia Seleshi Bekele anasema nchi yake itaendelea na mpango wa kujaza maji bwawa kubwa kutoka Mto Nile jambo ambalo linasababisha ugomvi mkubwa na jirani zake wa Misri na Sudan .,Waziri wa Maji wa Ethiopia/B-LOC Seleshi/B-PER Bekele/I-PER anasema nchi yake itaendelea na mpango wa kujaza maji bwawa kubwa kutoka Mto/B-LOC Nile/I-LOC jambo ambalo linasababisha ugomvi mkubwa na jirani zake wa Misri/B-LOC na Sudan/B-LOC .,O O O O B-LOC B-PER I-PER O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O B-LOC O B-LOC O,True
train,4689,Akizungumza Jumatano Bekele amesema hawatazuiliwa na mtu yeyote katika kukamilisha mradi wao kulingana na makubaliano yaliyofikiwa kati ya nchi hizo tatu .,Akizungumza Jumatano/B-DATE Bekele/B-PER amesema hawatazuiliwa na mtu yeyote katika kukamilisha mradi wao kulingana na makubaliano yaliyofikiwa kati ya nchi hizo tatu .,O B-DATE B-PER O O O O O O O O O O O O O O O O O O O,True
train,4690,Ameongeza kusema kwa mwaka wa pili sasa wamekuwa wakijaza bwawa na hakuna athari zilizotokea .,Ameongeza kusema kwa mwaka wa pili sasa wamekuwa wakijaza bwawa na hakuna athari zilizotokea .,O O O O O O O O O O O O O O O,False
train,4691,Waziri ameeleza madai ya Sudan kwamba mji wa Khartoum utakuwa na upungufu mkubwa wa maji na karibu watu milioni 20 kando ya Mto Nile watakosa maji ni mambo ambayo hayakutokea .,Waziri ameeleza madai ya Sudan/B-LOC kwamba mji wa Khartoum/B-LOC utakuwa na upungufu mkubwa wa maji na karibu watu milioni 20 kando ya Mto/B-LOC Nile/I-LOC watakosa maji ni mambo ambayo hayakutokea .,O O O O B-LOC O O O B-LOC O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O,True
train,4692,Ujenzi wa bwawa la Grand Ethiopian Renaissance umekuwa kiini cha mvutano kati ya mataifa yanayopakana na Mto Nile tangu Ethiopia kuanza mradi huo mwaka 2011 .,Ujenzi wa bwawa la Grand/B-LOC Ethiopian/I-LOC Renaissance/I-LOC umekuwa kiini cha mvutano kati ya mataifa yanayopakana na Mto/B-LOC Nile/I-LOC tangu Ethiopia/B-LOC kuanza mradi huo mwaka 2011/B-DATE .,O O O O B-LOC I-LOC I-LOC O O O O O O O O O B-LOC I-LOC O B-LOC O O O O B-DATE O,True
train,4693,Duru ya mwisho ya mazungumzo kutanzua mzozo huo ilimalizika Kinshasa Jumanne usiku bila ya kufikiwa makubaliano .,Duru ya mwisho ya mazungumzo kutanzua mzozo huo ilimalizika Kinshasa/B-LOC Jumanne/B-DATE usiku/I-DATE bila ya kufikiwa makubaliano .,O O O O O O O O O B-LOC B-DATE I-DATE O O O O O,True
train,4694,Tume ya uchaguzi nchini Uganda imepiga marufuku mikusanyiko ya watu wakati wa kampeni kuelekea uchaguzi mkuu mwaka ujao 2021 .,Tume ya uchaguzi nchini Uganda/B-LOC imepiga marufuku mikusanyiko ya watu wakati wa kampeni kuelekea uchaguzi mkuu mwaka/B-DATE ujao/I-DATE 2021/I-DATE .,O O O O B-LOC O O O O O O O O O O O B-DATE I-DATE I-DATE O,True
train,4695,"Marufuku hiyo imetolewa siku moja baada ya rais Yoweri Museveni kusema kwamba wagombea wenzake wanakusanya watu licha ya kuwepo janga la virusi vya Corona , watachukuliwa hatua haki .","Marufuku hiyo imetolewa siku moja baada ya rais Yoweri/B-PER Museveni/I-PER kusema kwamba wagombea wenzake wanakusanya watu licha ya kuwepo janga la virusi vya Corona , watachukuliwa hatua haki .",O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O,True
train,4696,"Taarifa ya tume ya mwenyekiti wa tume uchaguzi Jaji Simon Byabakama kwa vyombo vya habari , imesema kwamba """""""" tume imeshuhudia baadhi ya wagombea wa viti mbalimbali wakiwemo wa urais wakifanya mikutano mikubwa ya kampeni kinyume na maelekezo ya tume . """"""""","Taarifa ya tume ya mwenyekiti wa tume uchaguzi Jaji Simon/B-PER Byabakama/I-PER kwa vyombo vya habari , imesema kwamba """""""" tume imeshuhudia baadhi ya wagombea wa viti mbalimbali wakiwemo wa urais wakifanya mikutano mikubwa ya kampeni kinyume na maelekezo ya tume . """"""""",O O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True
train,4697,"Mgombea wa urais Robert Kyagulanyi , maarufu Bobi Wine , amekuwa akiandaa mikutano mikubwa ya kampeni .","Mgombea wa urais Robert/B-PER Kyagulanyi/I-PER , maarufu Bobi/B-PER Wine/I-PER , amekuwa akiandaa mikutano mikubwa ya kampeni .",O O O B-PER I-PER O O B-PER I-PER O O O O O O O O,True
train,4698,"Umati mkubwa wa wafuasi umekuwa ukijitokeza kumlaki barabarani , mijini na katika viwanja vya michezo kwa ajili ya kampeni , kaskazini mwa Uganda .","Umati mkubwa wa wafuasi umekuwa ukijitokeza kumlaki barabarani , mijini na katika viwanja vya michezo kwa ajili ya kampeni , kaskazini mwa Uganda/B-LOC .",O O O O O O O O O O O O O O O O O O O O O O B-LOC O,True
train,4699,"Rais Yoweri Museveni ambaye anagombea muhula wa sita madarakani , kwa upande wake amekuwa akikutana na baadhi ya wanachama wa chama chake cha National Resistance Movement , huku mikutano yake ikipeperushwa na vyombo vyote vya habari katika sehemu anazokwenda , pamoja na televisheni ya taifa - UBC .","Rais Yoweri/B-PER Museveni/I-PER ambaye anagombea muhula wa sita madarakani , kwa upande wake amekuwa akikutana na baadhi ya wanachama wa chama chake cha National/B-ORG Resistance/I-ORG Movement/I-ORG , huku mikutano yake ikipeperushwa na vyombo vyote vya habari katika sehemu anazokwenda , pamoja na televisheni ya taifa - UBC/B-ORG .",O B-PER I-PER O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O B-ORG O,True
train,4700,"Wagombea wengine kama Jenerali Mugisha Muntu na Generali Henry Tumukunde , nao wamekuwa wakiandaa mikutano na wafuasi wao japo imekuwa ikihudhuriwa na watu wachache .","Wagombea wengine kama Jenerali Mugisha/B-PER Muntu/I-PER na Generali Henry/B-PER Tumukunde/I-PER , nao wamekuwa wakiandaa mikutano na wafuasi wao japo imekuwa ikihudhuriwa na watu wachache .",O O O O B-PER I-PER O O B-PER I-PER O O O O O O O O O O O O O O O,True
train,4701,"Polisi wakamata wafuasi wa Bobi Wine Saa chache baada ya tume ya uchaguzi kutoa taarifa yake , polisi katika wilaya ya Oyam , kaskazini mwa Uganda , wamemkamata naibu mwenyekiti wa chama cha National Unity Platform ( NUP ) , cha Bobi Wine .","Polisi wakamata wafuasi wa Bobi/B-PER Wine/I-PER Saa chache baada ya tume ya uchaguzi kutoa taarifa yake , polisi katika wilaya ya Oyam/B-LOC , kaskazini mwa Uganda/B-LOC , wamemkamata naibu mwenyekiti wa chama cha National/B-ORG Unity/I-ORG Platform/I-ORG ( NUP/B-ORG ) , cha Bobi/B-PER Wine/I-PER .",O O O O B-PER I-PER O O O O O O O O O O O O O O O B-LOC O O O B-LOC O O O O O O O B-ORG I-ORG I-ORG O B-ORG O O O B-PER I-PER O,True
train,4702,Dr . Lina Zedriga amekamatwa pamoja na wafuasi wengine wa chama hicho kwa kubeba watu wengi kwenye gari lake .,Dr . Lina/B-PER Zedriga/I-PER amekamatwa pamoja na wafuasi wengine wa chama hicho kwa kubeba watu wengi kwenye gari lake .,O O B-PER I-PER O O O O O O O O O O O O O O O O,True
train,4703,"Bobi Wine anafanya kampeni kaskazini mwa Uganda na amekuwa wilayani Oyam , Apac na Lira , leo alhamisi , ambapo idadi kubwa ya watu walijitokeza kumlaki na kuathiri shughuli za biashara na usafiri eneo hilo .","Bobi/B-PER Wine/I-PER anafanya kampeni kaskazini mwa Uganda/B-LOC na amekuwa wilayani Oyam/B-LOC , Apac/B-LOC na Lira/B-LOC , leo/B-DATE alhamisi/I-DATE , ambapo idadi kubwa ya watu walijitokeza kumlaki na kuathiri shughuli za biashara na usafiri eneo hilo .",B-PER I-PER O O O O B-LOC O O O B-LOC O B-LOC O B-LOC O B-DATE I-DATE O O O O O O O O O O O O O O O O O O,True
train,4704,"Polisi walijaribu kutumia gesi ya kutoa machozi kuwatawanya wafuasi wa Bobi Wine waliokuwa wakiimba na kusherehekea barabarani , bila mafanikio .","Polisi walijaribu kutumia gesi ya kutoa machozi kuwatawanya wafuasi wa Bobi/B-PER Wine/I-PER waliokuwa wakiimba na kusherehekea barabarani , bila mafanikio .",O O O O O O O O O O B-PER I-PER O O O O O O O O O,True
train,4705,Waliokamatwa wanazuliwa katika kituo cha polisi cha Lolo .,Waliokamatwa wanazuliwa katika kituo cha polisi cha Lolo/B-LOC .,O O O O O O O B-LOC O,True
train,4706,""""""""" Sina shaka kwamba tutashinda uchaguzi huu .",""""""""" Sina shaka kwamba tutashinda uchaguzi huu .",O O O O O O O O,False
train,4707,Ninachowaomba ni kwamba mjitokeze kwa wingi na mpige kura .,Ninachowaomba ni kwamba mjitokeze kwa wingi na mpige kura .,O O O O O O O O O O,False
train,4708,Linda kura yako .,Linda kura yako .,O O O O,False
train,4709,Salia katika kituo cha kupiga kura baada ya kupiga kura yako .,Salia katika kituo cha kupiga kura baada ya kupiga kura yako .,O O O O O O O O O O O O,False
train,4710,"Subiri hadi wamalize kuhesabu . """"""""","Subiri hadi wamalize kuhesabu . """"""""",O O O O O O,False
train,4711,Bobi Wine ameambia wafuasi wake wilayani Apac .,Bobi/B-PER Wine/I-PER ameambia wafuasi wake wilayani Apac/B-LOC .,B-PER I-PER O O O O B-LOC O,True
train,4712,"Polisi watumiwa gesi ya kutoa machozi dhidi ya wafuasi wa upinzani Wagombea wa urais kupitia vyama vya upinzani kama Patrick Amuriat Oboi wa chama cha Forum for Democratic Change - FDC , na Luteni Jenerali Henry Tumukunde anayewania kama mgombea huru , nao wameshuhudia visa vya polisi kutawanya mikutano yao kwa kutumia gesi y akutoa machozi .","Polisi watumiwa gesi ya kutoa machozi dhidi ya wafuasi wa upinzani Wagombea wa urais kupitia vyama vya upinzani kama Patrick/B-PER Amuriat/I-PER Oboi/I-PER wa chama cha Forum/B-ORG for/I-ORG Democratic/I-ORG Change/I-ORG - FDC/B-ORG , na Luteni Jenerali Henry/B-PER Tumukunde/I-PER anayewania kama mgombea huru , nao wameshuhudia visa vya polisi kutawanya mikutano yao kwa kutumia gesi y akutoa machozi .",O O O O O O O O O O O O O O O O O O O B-PER I-PER I-PER O O O B-ORG I-ORG I-ORG I-ORG O B-ORG O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O,True
train,4713,Tume ya uchaguzi inataka kila mgombea kuhakikisha kwamba mikutano yao haizidi watu 70 japo wizara ya afya imesema kwamba watu 200 wanaweza kuhudhuria mikutano hiyo kutokana na janga la virusi vya Corona .,Tume ya uchaguzi inataka kila mgombea kuhakikisha kwamba mikutano yao haizidi watu 70 japo wizara ya afya imesema kwamba watu 200 wanaweza kuhudhuria mikutano hiyo kutokana na janga la virusi vya Corona .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False
train,4714,"Museveni afanya kampeni kwa njia ya radio , runinga na facebook Rais Yoweri Museveni ameendelea kufanya kampeni zake kwa njia anayoita ya kisayansi , akiwaahidi raia wa Uganda maisha mema katika siku zijazo .","Museveni/B-PER afanya kampeni kwa njia ya radio , runinga na facebook Rais Yoweri/B-PER Museveni/I-PER ameendelea kufanya kampeni zake kwa njia anayoita ya kisayansi , akiwaahidi raia wa Uganda/B-LOC maisha mema katika siku/B-DATE zijazo/I-DATE .",B-PER O O O O O O O O O O O B-PER I-PER O O O O O O O O O O O O O B-LOC O O O B-DATE I-DATE O,True
train,4715,"Shirika la habari la serikali UBC na radio zake zote zinazotangaza kwa lugha za kiasili zinapeperusha kampeni za rais Museveni , sawa na kuonyeshwa kwenye ukurasa wake wa facebook .","Shirika la habari la serikali UBC/B-ORG na radio zake zote zinazotangaza kwa lugha za kiasili zinapeperusha kampeni za rais Museveni/B-PER , sawa na kuonyeshwa kwenye ukurasa wake wa facebook .",O O O O O B-ORG O O O O O O O O O O O O O B-PER O O O O O O O O O O,True
train,4716,"Wapinzani wanadai kwamba shirika la habari la serikali limekataa kuonyesha mikutano yao moja kwa moja ilivyo na mikutano ya Museveni , na kwamba ni gharama ghali kulipia katika vituo vya habari vya kibinafsi .","Wapinzani wanadai kwamba shirika la habari la serikali limekataa kuonyesha mikutano yao moja kwa moja ilivyo na mikutano ya Museveni/B-PER , na kwamba ni gharama ghali kulipia katika vituo vya habari vya kibinafsi .",O O O O O O O O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O,True
train,4717,Ushuru wa kila siku uliowekewa mitandao ya kijamii imewafanya raia wengi wa Uganda kutuingia katika mitandao ya kijamii na kutazama video za moja kwa moja za wanasiasa wanapofanya kampeni .,Ushuru wa kila siku uliowekewa mitandao ya kijamii imewafanya raia wengi wa Uganda/B-LOC kutuingia katika mitandao ya kijamii na kutazama video za moja kwa moja za wanasiasa wanapofanya kampeni .,O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O,True
train,4718,"Umri wa Museveni wazua mdajala Swala la umri wa Museveni , ambaye ana miaka 76 linaendelea kuzua mjadala mkali , wapinzani wake wakisema kwamba katika mazingira ya Afrika , umri wake hamruhusu kuendelea kugombea mhula mwingine madarakani na badala yake wanamtaka awe mshauri katika maswala ya uongozi .","Umri wa Museveni/B-PER wazua mdajala Swala la umri wa Museveni/B-PER , ambaye ana miaka 76 linaendelea kuzua mjadala mkali , wapinzani wake wakisema kwamba katika mazingira ya Afrika/B-LOC , umri wake hamruhusu kuendelea kugombea mhula mwingine madarakani na badala yake wanamtaka awe mshauri katika maswala ya uongozi .",O O B-PER O O O O O O B-PER O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O,True
train,4719,"Lakini akihutubia wafuasi wake alhamisi , Museveni ametaja mjadala huo kuwa """""""" upuuzi . """"""""","Lakini akihutubia wafuasi wake alhamisi/B-DATE , Museveni/B-PER ametaja mjadala huo kuwa """""""" upuuzi . """"""""",O O O O B-DATE O B-PER O O O O O O O O,True
train,4720,"Amesema kwamba """""""" uongozi sio biolojia ambapo unaweza kuzungumzia vijana na wazee .","Amesema kwamba """""""" uongozi sio biolojia ambapo unaweza kuzungumzia vijana na wazee .",O O O O O O O O O O O O O,False
train,4721,Tunazungumzia kuhusu nani aliye na fikra na mawazo ya kuongoza nchi .,Tunazungumzia kuhusu nani aliye na fikra na mawazo ya kuongoza nchi .,O O O O O O O O O O O O,False
train,4722,"Kwa mfano , mimi ni mkristo .","Kwa mfano , mimi ni mkristo .",O O O O O O O,False
